account_id,county,gross_acres,exclusion_reason
1116353574,Frederick,101.98,largest_reachable_block_below_acreage_min_even_with_crossings
1116353698,Frederick,91.89,largest_reachable_block_below_acreage_min_even_with_crossings
1116354856,Frederick,66.33,largest_reachable_block_below_acreage_min_even_with_crossings
1116356239,Frederick,60.19,largest_reachable_block_below_acreage_min_even_with_crossings
1116346748,Frederick,71.88,largest_reachable_block_below_acreage_min_even_with_crossings
1116346918,Frederick,45.63,largest_reachable_block_below_acreage_min_even_with_crossings
1116347299,Frederick,162.0,largest_reachable_block_below_acreage_min_even_with_crossings
1116348651,Frederick,49.93,largest_reachable_block_below_acreage_min_even_with_crossings
1116349348,Frederick,57.09,largest_reachable_block_below_acreage_min_even_with_crossings
1116349445,Frederick,46.04,largest_reachable_block_below_acreage_min_even_with_crossings
1116349895,Frederick,92.4,largest_reachable_block_below_acreage_min_even_with_crossings
1116351547,Frederick,84.51,largest_reachable_block_below_acreage_min_even_with_crossings
1116351911,Frederick,95.71,largest_reachable_block_below_acreage_min_even_with_crossings
1116358592,Frederick,47.48,largest_reachable_block_below_acreage_min_even_with_crossings
1116362948,Frederick,44.79,largest_reachable_block_below_acreage_min_even_with_crossings
1116362956,Frederick,41.12,largest_reachable_block_below_acreage_min_even_with_crossings
1117357654,Frederick,117.54,largest_reachable_block_below_acreage_min_even_with_crossings
1117358782,Frederick,41.28,largest_reachable_block_below_acreage_min_even_with_crossings
1117359088,Frederick,81.56,largest_reachable_block_below_acreage_min_even_with_crossings
1117359185,Frederick,48.24,largest_reachable_block_below_acreage_min_even_with_crossings
1117360159,Frederick,70.84,largest_reachable_block_below_acreage_min_even_with_crossings
1117360787,Frederick,73.97,largest_reachable_block_below_acreage_min_even_with_crossings
1117361546,Frederick,47.3,largest_reachable_block_below_acreage_min_even_with_crossings
1116356697,Frederick,82.15,largest_reachable_block_below_acreage_min_even_with_crossings
1116357111,Frederick,56.92,largest_reachable_block_below_acreage_min_even_with_crossings
1116357219,Frederick,111.16,largest_reachable_block_below_acreage_min_even_with_crossings
1116357529,Frederick,41.49,largest_reachable_block_below_acreage_min_even_with_crossings
1116363103,Frederick,58.97,largest_reachable_block_below_acreage_min_even_with_crossings
1117357425,Frederick,106.78,mprp_tier_1_intersects_studied_route
1117362704,Frederick,43.01,mprp_tier_1_intersects_studied_route
1117362771,Frederick,75.57,largest_reachable_block_below_acreage_min_even_with_crossings
1117362895,Frederick,91.53,mprp_tier_1_intersects_studied_route
1117362976,Frederick,103.27,largest_reachable_block_below_acreage_min_even_with_crossings
1117363077,Frederick,144.11,mprp_tier_1_intersects_studied_route
1117363514,Frederick,192.42,mprp_tier_1_intersects_studied_route
1117363522,Frederick,139.17,mprp_tier_1_intersects_studied_route
1117363700,Frederick,50.09,largest_reachable_block_below_acreage_min_even_with_crossings
1117363972,Frederick,49.1,largest_reachable_block_below_acreage_min_even_with_crossings
1117364103,Frederick,167.59,mprp_tier_1_intersects_studied_route
1117364162,Frederick,55.05,largest_reachable_block_below_acreage_min_even_with_crossings
1117364251,Frederick,49.23,largest_reachable_block_below_acreage_min_even_with_crossings
1117364367,Frederick,41.56,largest_reachable_block_below_acreage_min_even_with_crossings
1117364375,Frederick,49.56,largest_reachable_block_below_acreage_min_even_with_crossings
1117365002,Frederick,224.64,mprp_tier_1_intersects_studied_route
1117366009,Frederick,72.89,largest_reachable_block_below_acreage_min_even_with_crossings
1117366092,Frederick,47.05,largest_reachable_block_below_acreage_min_even_with_crossings
1117366106,Frederick,43.66,largest_reachable_block_below_acreage_min_even_with_crossings
1117366300,Frederick,60.53,largest_reachable_block_below_acreage_min_even_with_crossings
1117366645,Frederick,125.9,largest_reachable_block_below_acreage_min_even_with_crossings
1117366858,Frederick,44.17,mprp_tier_1_intersects_studied_route
1118359499,Frederick,48.07,largest_reachable_block_below_acreage_min_even_with_crossings
1117357816,Frederick,45.62,largest_reachable_block_below_acreage_min_even_with_crossings
1117358553,Frederick,53.56,largest_reachable_block_below_acreage_min_even_with_crossings
1117358634,Frederick,90.08,largest_reachable_block_below_acreage_min_even_with_crossings
1117358642,Frederick,52.96,largest_reachable_block_below_acreage_min_even_with_crossings
1117359312,Frederick,40.37,largest_reachable_block_below_acreage_min_even_with_crossings
1117360442,Frederick,49.68,largest_reachable_block_below_acreage_min_even_with_crossings
1117360647,Frederick,127.36,mprp_tier_1_intersects_studied_route
1117361619,Frederick,45.27,largest_reachable_block_below_acreage_min_even_with_crossings
1117361678,Frederick,150.25,mprp_tier_1_intersects_studied_route
1117361694,Frederick,100.79,largest_reachable_block_below_acreage_min_even_with_crossings
1117362534,Frederick,222.5,mprp_tier_1_intersects_studied_route
1117363948,Frederick,98.61,mprp_tier_1_intersects_studied_route
1117364448,Frederick,85.43,largest_reachable_block_below_acreage_min_even_with_crossings
1118365839,Frederick,54.64,mprp_tier_1_intersects_studied_route
1118366428,Frederick,47.14,mprp_tier_1_intersects_studied_route
1117374966,Frederick,66.22,largest_reachable_block_below_acreage_min_even_with_crossings
1118371723,Frederick,101.59,largest_reachable_block_below_acreage_min_even_with_crossings
1118371936,Frederick,257.85,mprp_tier_1_intersects_studied_route
1118372029,Frederick,42.2,mprp_tier_1_intersects_studied_route
1118372983,Frederick,122.31,mprp_tier_1_intersects_studied_route
1118373742,Frederick,77.23,mprp_tier_1_intersects_studied_route
1118375966,Frederick,42.85,mprp_tier_1_intersects_studied_route
1118365200,Frederick,103.96,mprp_tier_1_intersects_studied_route
1118366053,Frederick,233.3,mprp_tier_1_intersects_studied_route
1118366436,Frederick,65.76,largest_reachable_block_below_acreage_min_even_with_crossings
1118366452,Frederick,59.77,largest_reachable_block_below_acreage_min_even_with_crossings
1118366460,Frederick,52.18,largest_reachable_block_below_acreage_min_even_with_crossings
1118366606,Frederick,103.94,largest_reachable_block_below_acreage_min_even_with_crossings
1118367254,Frederick,71.38,largest_reachable_block_below_acreage_min_even_with_crossings
1118367491,Frederick,44.57,largest_reachable_block_below_acreage_min_even_with_crossings
1118367661,Frederick,53.75,largest_reachable_block_below_acreage_min_even_with_crossings
1118379120,Frederick,58.13,largest_reachable_block_below_acreage_min_even_with_crossings
1118379279,Frederick,51.61,largest_reachable_block_below_acreage_min_even_with_crossings
1118379635,Frederick,40.72,mprp_tier_1_intersects_studied_route
1118380331,Frederick,82.61,mprp_tier_1_intersects_studied_route
1118380765,Frederick,54.99,largest_reachable_block_below_acreage_min_even_with_crossings
1118380803,Frederick,59.44,largest_reachable_block_below_acreage_min_even_with_crossings
1118368463,Frederick,99.67,largest_reachable_block_below_acreage_min_even_with_crossings
1118368544,Frederick,101.97,mprp_tier_1_intersects_studied_route
1118382571,Frederick,108.15,largest_reachable_block_below_acreage_min_even_with_crossings
1118372827,Frederick,95.39,largest_reachable_block_below_acreage_min_even_with_crossings
1118377519,Frederick,158.6,mprp_tier_1_intersects_studied_route
1119385299,Frederick,43.7,largest_reachable_block_below_acreage_min_even_with_crossings
1119385418,Frederick,110.15,mprp_tier_1_intersects_studied_route
1119385566,Frederick,148.78,mprp_tier_1_intersects_studied_route
1119385671,Frederick,155.28,mprp_tier_1_intersects_studied_route
1119385884,Frederick,68.01,largest_reachable_block_below_acreage_min_even_with_crossings
1119385957,Frederick,45.7,largest_reachable_block_below_acreage_min_even_with_crossings
1118380757,Frederick,46.52,mprp_tier_1_intersects_studied_route
1118382288,Frederick,40.77,largest_reachable_block_below_acreage_min_even_with_crossings
1118382636,Frederick,77.58,largest_reachable_block_below_acreage_min_even_with_crossings
1118385287,Frederick,41.91,largest_reachable_block_below_acreage_min_even_with_crossings
1119387054,Frederick,97.61,mprp_tier_1_intersects_studied_route
1119387062,Frederick,63.83,mprp_tier_1_intersects_studied_route
1119387135,Frederick,257.41,mprp_tier_1_intersects_studied_route
1119387542,Frederick,131.19,mprp_tier_1_intersects_studied_route
1119387933,Frederick,107.94,mprp_tier_1_intersects_studied_route
1119388026,Frederick,178.52,mprp_tier_1_intersects_studied_route
1119388891,Frederick,53.75,largest_reachable_block_below_acreage_min_even_with_crossings
1119389219,Frederick,50.22,largest_reachable_block_below_acreage_min_even_with_crossings
1119389294,Frederick,76.21,largest_reachable_block_below_acreage_min_even_with_crossings
1119389677,Frederick,50.19,largest_reachable_block_below_acreage_min_even_with_crossings
1119389995,Frederick,80.93,largest_reachable_block_below_acreage_min_even_with_crossings
1119390888,Frederick,182.2,mprp_tier_1_intersects_studied_route
1119391337,Frederick,168.91,mprp_tier_1_intersects_studied_route
1119392953,Frederick,42.51,largest_reachable_block_below_acreage_min_even_with_crossings
1119392996,Frederick,67.2,largest_reachable_block_below_acreage_min_even_with_crossings
1118385686,Frederick,49.74,mprp_tier_1_intersects_studied_route
1118395134,Frederick,45.46,largest_reachable_block_below_acreage_min_even_with_crossings
1120394374,Frederick,55.04,largest_reachable_block_below_acreage_min_even_with_crossings
1120396520,Frederick,48.95,largest_reachable_block_below_acreage_min_even_with_crossings
1120397411,Frederick,42.89,largest_reachable_block_below_acreage_min_even_with_crossings
1120397969,Frederick,107.49,largest_reachable_block_below_acreage_min_even_with_crossings
1119385264,Frederick,123.29,mprp_tier_1_intersects_studied_route
1119385329,Frederick,115.32,largest_reachable_block_below_acreage_min_even_with_crossings
1119385337,Frederick,48.27,mprp_tier_1_intersects_studied_route
1119385515,Frederick,87.05,mprp_tier_1_intersects_studied_route
1119386392,Frederick,130.62,mprp_tier_1_intersects_studied_route
1119387003,Frederick,188.65,mprp_tier_1_intersects_studied_route
1119387011,Frederick,70.05,largest_reachable_block_below_acreage_min_even_with_crossings
1119387046,Frederick,42.82,mprp_tier_1_intersects_studied_route
1119387364,Frederick,110.13,largest_reachable_block_below_acreage_min_even_with_crossings
1119387755,Frederick,68.83,mprp_tier_1_intersects_studied_route
1119388530,Frederick,77.88,largest_reachable_block_below_acreage_min_even_with_crossings
1120398221,Frederick,75.62,largest_reachable_block_below_acreage_min_even_with_crossings
1120401036,Frederick,44.79,largest_reachable_block_below_acreage_min_even_with_crossings
1120403047,Frederick,246.83,owner_type_government
1119389138,Frederick,90.77,largest_reachable_block_below_acreage_min_even_with_crossings
1119389723,Frederick,93.98,mprp_tier_1_intersects_studied_route
1119389987,Frederick,49.6,largest_reachable_block_below_acreage_min_even_with_crossings
1119390179,Frederick,171.06,mprp_tier_1_intersects_studied_route
1119392139,Frederick,154.45,mprp_tier_1_intersects_studied_route
1121409618,Frederick,55.15,largest_reachable_block_below_acreage_min_even_with_crossings
1119392945,Frederick,50.26,largest_reachable_block_below_acreage_min_even_with_crossings
1120391979,Frederick,45.08,largest_reachable_block_below_acreage_min_even_with_crossings
1120392835,Frederick,40.45,largest_reachable_block_below_acreage_min_even_with_crossings
1120392991,Frederick,41.75,largest_reachable_block_below_acreage_min_even_with_crossings
1120393270,Frederick,2559.52,owner_type_government
1120393351,Frederick,66.99,largest_reachable_block_below_acreage_min_even_with_crossings
1120394390,Frederick,47.85,largest_reachable_block_below_acreage_min_even_with_crossings
1120395567,Frederick,46.62,largest_reachable_block_below_acreage_min_even_with_crossings
1120396261,Frederick,44.25,largest_reachable_block_below_acreage_min_even_with_crossings
1120396857,Frederick,62.24,largest_reachable_block_below_acreage_min_even_with_crossings
1120396865,Frederick,71.05,largest_reachable_block_below_acreage_min_even_with_crossings
1120398949,Frederick,54.88,largest_reachable_block_below_acreage_min_even_with_crossings
1120400196,Frederick,60.42,largest_reachable_block_below_acreage_min_even_with_crossings
1120400358,Frederick,43.91,largest_reachable_block_below_acreage_min_even_with_crossings
1120400986,Frederick,57.59,largest_reachable_block_below_acreage_min_even_with_crossings
1120401699,Frederick,44.4,largest_reachable_block_below_acreage_min_even_with_crossings
1120401702,Frederick,66.25,largest_reachable_block_below_acreage_min_even_with_crossings
1121418021,Frederick,120.64,largest_reachable_block_below_acreage_min_even_with_crossings
1120405228,Frederick,44.57,largest_reachable_block_below_acreage_min_even_with_crossings
1120407069,Frederick,61.13,largest_reachable_block_below_acreage_min_even_with_crossings
1120407352,Frederick,49.99,largest_reachable_block_below_acreage_min_even_with_crossings
1121408840,Frederick,110.85,largest_reachable_block_below_acreage_min_even_with_crossings
1121425095,Frederick,54.06,largest_reachable_block_below_acreage_min_even_with_crossings
1121410489,Frederick,107.24,largest_reachable_block_below_acreage_min_even_with_crossings
1121413194,Frederick,48.44,largest_reachable_block_below_acreage_min_even_with_crossings
1121414700,Frederick,45.79,largest_reachable_block_below_acreage_min_even_with_crossings
1121419249,Frederick,50.41,largest_reachable_block_below_acreage_min_even_with_crossings
1121421065,Frederick,41.83,largest_reachable_block_below_acreage_min_even_with_crossings
1121422932,Frederick,1091.86,owner_type_government
1122429930,Frederick,40.25,largest_reachable_block_below_acreage_min_even_with_crossings
1122429965,Frederick,102.07,largest_reachable_block_below_acreage_min_even_with_crossings
1122430998,Frederick,68.05,largest_reachable_block_below_acreage_min_even_with_crossings
1122431099,Frederick,99.33,largest_reachable_block_below_acreage_min_even_with_crossings
1122431811,Frederick,46.35,largest_reachable_block_below_acreage_min_even_with_crossings
1122432583,Frederick,46.87,largest_reachable_block_below_acreage_min_even_with_crossings
1122433385,Frederick,44.1,largest_reachable_block_below_acreage_min_even_with_crossings
1122434063,Frederick,67.86,largest_reachable_block_below_acreage_min_even_with_crossings
1122434713,Frederick,120.55,largest_reachable_block_below_acreage_min_even_with_crossings
1122435396,Frederick,45.68,largest_reachable_block_below_acreage_min_even_with_crossings
1122436848,Frederick,56.0,largest_reachable_block_below_acreage_min_even_with_crossings
1123436922,Frederick,92.43,largest_reachable_block_below_acreage_min_even_with_crossings
1123437376,Frederick,64.17,largest_reachable_block_below_acreage_min_even_with_crossings
1123442701,Frederick,40.28,largest_reachable_block_below_acreage_min_even_with_crossings
1121432717,Frederick,294.4,owner_type_government
1122428411,Frederick,64.51,largest_reachable_block_below_acreage_min_even_with_crossings
1122428438,Frederick,40.0,largest_reachable_block_below_acreage_min_even_with_crossings
1122428756,Frederick,136.88,largest_reachable_block_below_acreage_min_even_with_crossings
1122431978,Frederick,49.83,largest_reachable_block_below_acreage_min_even_with_crossings
1122432257,Frederick,80.55,largest_reachable_block_below_acreage_min_even_with_crossings
1122434586,Frederick,40.04,largest_reachable_block_below_acreage_min_even_with_crossings
1122434608,Frederick,213.33,largest_reachable_block_below_acreage_min_even_with_crossings
1122435302,Frederick,96.54,largest_reachable_block_below_acreage_min_even_with_crossings
1123439719,Frederick,43.59,largest_reachable_block_below_acreage_min_even_with_crossings
1123441543,Frederick,46.96,largest_reachable_block_below_acreage_min_even_with_crossings
1123442396,Frederick,55.71,largest_reachable_block_below_acreage_min_even_with_crossings
1123443457,Frederick,128.51,owner_type_government
1124449513,Frederick,125.84,largest_reachable_block_below_acreage_min_even_with_crossings
1124444988,Frederick,46.2,largest_reachable_block_below_acreage_min_even_with_crossings
1124452298,Frederick,41.15,largest_reachable_block_below_acreage_min_even_with_crossings
1124457664,Frederick,45.87,largest_reachable_block_below_acreage_min_even_with_crossings
1126440963,Frederick,40.28,largest_reachable_block_below_acreage_min_even_with_crossings
1126490588,Frederick,57.94,largest_reachable_block_below_acreage_min_even_with_crossings
1126496993,Frederick,68.48,largest_reachable_block_below_acreage_min_even_with_crossings
1126503280,Frederick,155.66,largest_reachable_block_below_acreage_min_even_with_crossings
1126503299,Frederick,112.21,largest_reachable_block_below_acreage_min_even_with_crossings
1126504597,Frederick,80.11,largest_reachable_block_below_acreage_min_even_with_crossings
1126504694,Frederick,42.42,largest_reachable_block_below_acreage_min_even_with_crossings
1126507278,Frederick,46.93,largest_reachable_block_below_acreage_min_even_with_crossings
1126501849,Frederick,200.06,owner_type_government
1126505313,Frederick,45.65,largest_reachable_block_below_acreage_min_even_with_crossings
1126507243,Frederick,51.05,largest_reachable_block_below_acreage_min_even_with_crossings
1128540183,Frederick,53.51,largest_reachable_block_below_acreage_min_even_with_crossings
1128544529,Frederick,71.33,largest_reachable_block_below_acreage_min_even_with_crossings
1128543956,Frederick,131.33,largest_reachable_block_below_acreage_min_even_with_crossings
1128544626,Frederick,205.03,owner_type_government
2208016011,Frederick,55.04,largest_reachable_block_below_acreage_min_even_with_crossings
1101032054,Frederick,65.88,mprp_tier_1_intersects_studied_route
1102218429,Frederick,126.41,owner_type_government
1104158059,Frederick,41.94,largest_reachable_block_below_acreage_min_even_with_crossings
1106191371,Frederick,66.25,largest_reachable_block_below_acreage_min_even_with_crossings
1108223521,Frederick,55.12,largest_reachable_block_below_acreage_min_even_with_crossings
1109307036,Frederick,189.54,mprp_tier_1_intersects_studied_route
1110277949,Frederick,85.78,largest_reachable_block_below_acreage_min_even_with_crossings
1114326553,Frederick,52.89,largest_reachable_block_below_acreage_min_even_with_crossings
1114326626,Frederick,56.06,largest_reachable_block_below_acreage_min_even_with_crossings
1115358815,Frederick,42.25,largest_reachable_block_below_acreage_min_even_with_crossings
1118398389,Frederick,55.1,largest_reachable_block_below_acreage_min_even_with_crossings
1120408588,Frederick,40.57,largest_reachable_block_below_acreage_min_even_with_crossings
1119393291,Frederick,60.88,largest_reachable_block_below_acreage_min_even_with_crossings
1120408545,Frederick,92.0,owner_type_government
1101032682,Frederick,50.75,largest_reachable_block_below_acreage_min_even_with_crossings
1105183030,Frederick,48.05,largest_reachable_block_below_acreage_min_even_with_crossings
1107220626,Frederick,50.7,largest_reachable_block_below_acreage_min_even_with_crossings
1107220693,Frederick,47.19,largest_reachable_block_below_acreage_min_even_with_crossings
1107225024,Frederick,54.84,largest_reachable_block_below_acreage_min_even_with_crossings
1108223890,Frederick,44.0,largest_reachable_block_below_acreage_min_even_with_crossings
1109307494,Frederick,119.71,mprp_tier_1_intersects_studied_route
1109311335,Frederick,131.32,mprp_tier_1_intersects_studied_route
1112297866,Frederick,99.5,largest_reachable_block_below_acreage_min_even_with_crossings
1116365599,Frederick,42.5,largest_reachable_block_below_acreage_min_even_with_crossings
1101036688,Frederick,241.89,mprp_tier_1_intersects_studied_route
1101036726,Frederick,40.18,largest_reachable_block_below_acreage_min_even_with_crossings
1101036734,Frederick,40.99,largest_reachable_block_below_acreage_min_even_with_crossings
1118400006,Frederick,45.77,largest_reachable_block_below_acreage_min_even_with_crossings
1102240270,Frederick,46.81,largest_reachable_block_below_acreage_min_even_with_crossings
1102241277,Frederick,42.79,largest_reachable_block_below_acreage_min_even_with_crossings
1103163776,Frederick,97.92,largest_reachable_block_below_acreage_min_even_with_crossings
1122437291,Frederick,67.82,largest_reachable_block_below_acreage_min_even_with_crossings
1107233183,Frederick,262.68,largest_reachable_block_below_acreage_min_even_with_crossings
1108224307,Frederick,47.0,largest_reachable_block_below_acreage_min_even_with_crossings
1109317295,Frederick,51.71,largest_reachable_block_below_acreage_min_even_with_crossings
1110278619,Frederick,45.28,largest_reachable_block_below_acreage_min_even_with_crossings
1118400456,Frederick,87.37,mprp_tier_1_intersects_studied_route
1110278651,Frederick,41.74,largest_reachable_block_below_acreage_min_even_with_crossings
1112298153,Frederick,73.37,largest_reachable_block_below_acreage_min_even_with_crossings
1118400502,Frederick,49.06,mprp_tier_1_intersects_studied_route
1118400510,Frederick,80.24,mprp_tier_1_intersects_studied_route
1108224420,Frederick,44.05,largest_reachable_block_below_acreage_min_even_with_crossings
1110278740,Frederick,41.71,largest_reachable_block_below_acreage_min_even_with_crossings
1115362197,Frederick,42.86,largest_reachable_block_below_acreage_min_even_with_crossings
1109318569,Frederick,41.11,largest_reachable_block_below_acreage_min_even_with_crossings
1118401681,Frederick,44.87,mprp_tier_1_intersects_studied_route
1119393720,Frederick,112.13,mprp_tier_1_intersects_studied_route
1119393984,Frederick,56.03,largest_reachable_block_below_acreage_min_even_with_crossings
1123457849,Frederick,47.18,largest_reachable_block_below_acreage_min_even_with_crossings
1107242085,Frederick,95.26,owner_type_government
1119394077,Frederick,44.2,largest_reachable_block_below_acreage_min_even_with_crossings
1116366293,Frederick,69.67,largest_reachable_block_below_acreage_min_even_with_crossings
1107243898,Frederick,57.32,largest_reachable_block_below_acreage_min_even_with_crossings
1107244045,Frederick,48.73,largest_reachable_block_below_acreage_min_even_with_crossings
1114328017,Frederick,54.16,largest_reachable_block_below_acreage_min_even_with_crossings
1114328025,Frederick,56.72,largest_reachable_block_below_acreage_min_even_with_crossings
1115363746,Frederick,51.72,largest_reachable_block_below_acreage_min_even_with_crossings
1116366315,Frederick,67.75,largest_reachable_block_below_acreage_min_even_with_crossings
1103169820,Frederick,68.82,largest_reachable_block_below_acreage_min_even_with_crossings
1109322078,Frederick,43.72,largest_reachable_block_below_acreage_min_even_with_crossings
1112298358,Frederick,116.28,largest_reachable_block_below_acreage_min_even_with_crossings
1126445809,Frederick,55.67,largest_reachable_block_below_acreage_min_even_with_crossings
1126512271,Frederick,64.94,largest_reachable_block_below_acreage_min_even_with_crossings
1103171515,Frederick,44.85,largest_reachable_block_below_acreage_min_even_with_crossings
1121437816,Frederick,50.73,largest_reachable_block_below_acreage_min_even_with_crossings
1101046063,Frederick,40.28,largest_reachable_block_below_acreage_min_even_with_crossings
1102465027,Frederick,618.25,owner_type_government
1102466392,Frederick,74.06,largest_reachable_block_below_acreage_min_even_with_crossings
1107256779,Frederick,245.8,largest_reachable_block_below_acreage_min_even_with_crossings
1114328475,Frederick,113.54,largest_reachable_block_below_acreage_min_even_with_crossings
1115364211,Frederick,55.6,largest_reachable_block_below_acreage_min_even_with_crossings
1102466716,Frederick,47.52,largest_reachable_block_below_acreage_min_even_with_crossings
1112588337,Frederick,60.31,largest_reachable_block_below_acreage_min_even_with_crossings
1123588552,Frederick,110.48,largest_reachable_block_below_acreage_min_even_with_crossings
1102589621,Frederick,45.38,largest_reachable_block_below_acreage_min_even_with_crossings
1109589623,Frederick,128.59,largest_reachable_block_below_acreage_min_even_with_crossings
1102589678,Frederick,40.44,largest_reachable_block_below_acreage_min_even_with_crossings
1117589802,Frederick,50.34,largest_reachable_block_below_acreage_min_even_with_crossings
1109589800,Frederick,212.03,largest_reachable_block_below_acreage_min_even_with_crossings
1115589811,Frederick,57.71,largest_reachable_block_below_acreage_min_even_with_crossings
1115589810,Frederick,365.53,largest_reachable_block_below_acreage_min_even_with_crossings
1108591660,Frederick,101.59,largest_reachable_block_below_acreage_min_even_with_crossings
1108592983,Frederick,40.32,largest_reachable_block_below_acreage_min_even_with_crossings
1108593157,Frederick,109.43,largest_reachable_block_below_acreage_min_even_with_crossings
1118594888,Frederick,50.14,largest_reachable_block_below_acreage_min_even_with_crossings
1109597733,Frederick,45.17,mprp_tier_1_intersects_studied_route
1116598769,Frederick,77.31,largest_reachable_block_below_acreage_min_even_with_crossings
1111599319,Frederick,80.72,largest_reachable_block_below_acreage_min_even_with_crossings
1108599572,Frederick,72.3,largest_reachable_block_below_acreage_min_even_with_crossings
1108600754,Frederick,40.14,largest_reachable_block_below_acreage_min_even_with_crossings
1107600865,Frederick,77.48,largest_reachable_block_below_acreage_min_even_with_crossings
1128601946,Frederick,62.56,largest_reachable_block_below_acreage_min_even_with_crossings
1105602011,Frederick,152.74,owner_type_government
1113603848,Frederick,106.82,largest_reachable_block_below_acreage_min_even_with_crossings
2220011343,Washington,222.23,largest_reachable_block_below_acreage_min_even_with_crossings
2220008423,Washington,95.08,largest_reachable_block_below_acreage_min_even_with_crossings
2220010673,Washington,42.42,largest_reachable_block_below_acreage_min_even_with_crossings
2220009519,Washington,112.71,largest_reachable_block_below_acreage_min_even_with_crossings
2220003715,Washington,91.96,largest_reachable_block_below_acreage_min_even_with_crossings
2220011149,Washington,161.31,largest_reachable_block_below_acreage_min_even_with_crossings
2220014997,Washington,137.86,largest_reachable_block_below_acreage_min_even_with_crossings
2220008547,Washington,50.01,largest_reachable_block_below_acreage_min_even_with_crossings
2220009764,Washington,41.13,largest_reachable_block_below_acreage_min_even_with_crossings
2220004118,Washington,52.38,largest_reachable_block_below_acreage_min_even_with_crossings
2220008709,Washington,53.47,largest_reachable_block_below_acreage_min_even_with_crossings
2220015640,Washington,185.23,largest_reachable_block_below_acreage_min_even_with_crossings
2220003596,Washington,44.57,largest_reachable_block_below_acreage_min_even_with_crossings
2220001801,Washington,43.51,largest_reachable_block_below_acreage_min_even_with_crossings
2220003561,Washington,64.82,largest_reachable_block_below_acreage_min_even_with_crossings
2220002905,Washington,67.33,largest_reachable_block_below_acreage_min_even_with_crossings
2220003022,Washington,40.73,largest_reachable_block_below_acreage_min_even_with_crossings
2202019817,Washington,50.22,largest_reachable_block_below_acreage_min_even_with_crossings
2220012242,Washington,50.42,largest_reachable_block_below_acreage_min_even_with_crossings
2220011475,Washington,108.65,largest_reachable_block_below_acreage_min_even_with_crossings
2220014881,Washington,135.25,largest_reachable_block_below_acreage_min_even_with_crossings
2201019708,Washington,42.19,largest_reachable_block_below_acreage_min_even_with_crossings
2201007653,Washington,145.94,largest_reachable_block_below_acreage_min_even_with_crossings
2201006827,Washington,127.53,largest_reachable_block_below_acreage_min_even_with_crossings
2201011065,Washington,50.6,largest_reachable_block_below_acreage_min_even_with_crossings
2201021184,Washington,40.32,largest_reachable_block_below_acreage_min_even_with_crossings
2201007351,Washington,174.41,largest_reachable_block_below_acreage_min_even_with_crossings
2201067551,Washington,40.0,largest_reachable_block_below_acreage_min_even_with_crossings
2201019813,Washington,67.28,largest_reachable_block_below_acreage_min_even_with_crossings
2201021869,Washington,41.26,largest_reachable_block_below_acreage_min_even_with_crossings
2201009842,Washington,149.52,owner_type_government
2211015107,Washington,95.74,largest_reachable_block_below_acreage_min_even_with_crossings
2211015077,Washington,135.81,largest_reachable_block_below_acreage_min_even_with_crossings
2201002570,Washington,47.17,largest_reachable_block_below_acreage_min_even_with_crossings
2201021982,Washington,68.22,largest_reachable_block_below_acreage_min_even_with_crossings
2201005626,Washington,47.36,largest_reachable_block_below_acreage_min_even_with_crossings
2201006053,Washington,53.45,largest_reachable_block_below_acreage_min_even_with_crossings
2201004506,Washington,40.14,largest_reachable_block_below_acreage_min_even_with_crossings
2201008471,Washington,161.72,largest_reachable_block_below_acreage_min_even_with_crossings
2201013440,Washington,53.64,largest_reachable_block_below_acreage_min_even_with_crossings
2201018418,Washington,64.26,largest_reachable_block_below_acreage_min_even_with_crossings
2211005632,Washington,509.37,largest_reachable_block_below_acreage_min_even_with_crossings
2201022040,Washington,42.76,largest_reachable_block_below_acreage_min_even_with_crossings
2201002082,Washington,104.24,largest_reachable_block_below_acreage_min_even_with_crossings
2208001464,Washington,594.83,largest_reachable_block_below_acreage_min_even_with_crossings
2208004935,Washington,41.42,largest_reachable_block_below_acreage_min_even_with_crossings
2208001774,Washington,50.13,largest_reachable_block_below_acreage_min_even_with_crossings
2208003556,Washington,44.63,largest_reachable_block_below_acreage_min_even_with_crossings
2208006253,Washington,45.69,largest_reachable_block_below_acreage_min_even_with_crossings
2208006210,Washington,77.77,largest_reachable_block_below_acreage_min_even_with_crossings
2208001189,Washington,61.76,largest_reachable_block_below_acreage_min_even_with_crossings
2208006695,Washington,41.06,largest_reachable_block_below_acreage_min_even_with_crossings
2208008914,Washington,42.92,largest_reachable_block_below_acreage_min_even_with_crossings
2208003351,Washington,42.56,largest_reachable_block_below_acreage_min_even_with_crossings
2211003621,Washington,56.85,largest_reachable_block_below_acreage_min_even_with_crossings
2211006167,Washington,49.2,largest_reachable_block_below_acreage_min_even_with_crossings
2208008167,Washington,85.13,largest_reachable_block_below_acreage_min_even_with_crossings
2211008496,Washington,54.83,largest_reachable_block_below_acreage_min_even_with_crossings
2211004733,Washington,130.73,largest_reachable_block_below_acreage_min_even_with_crossings
2211011241,Washington,41.19,largest_reachable_block_below_acreage_min_even_with_crossings
2201005472,Washington,50.57,largest_reachable_block_below_acreage_min_even_with_crossings
2201003143,Washington,98.9,largest_reachable_block_below_acreage_min_even_with_crossings
